ts,service,incident_id,burn_5x,burn_1x
2026-09-02 21:02:56.629018624,auth-service,INC-0008,0.11213,0.00965
2026-09-02 21:07:56.629018624,auth-service,INC-0008,0.42856,0.06111
2026-09-02 21:12:56.629018624,auth-service,INC-0008,0.86164,0.00476
2026-09-02 21:17:56.629018624,auth-service,INC-0008,1.19861,0.00148
2026-09-02 21:22:56.629018624,auth-service,INC-0008,0.35088,0.03275
2026-09-02 21:27:56.629018624,auth-service,INC-0008,0.83062,0.02821
2026-09-02 21:32:56.629018624,auth-service,INC-0008,1.16324,0.08099
2026-09-02 21:37:56.629018624,auth-service,INC-0008,0.19041,0.00029
2026-09-02 21:42:56.629018624,auth-service,INC-0008,0.39169,0.11001
2026-09-02 21:47:56.629018624,auth-service,INC-0008,0.02315,0.02133
2026-09-02 21:52:56.629018624,auth-service,INC-0008,0.00617,0.00191
2026-09-02 21:57:56.629018624,auth-service,INC-0008,0.03526,0.01593
2026-09-03 07:53:25.728449024,auth-service,INC-0058,0.01069,0.01002
2026-09-03 07:58:25.728449024,auth-service,INC-0058,0.03494,0.0069
2026-09-03 08:03:25.728449024,auth-service,INC-0058,0.0834,0.00651
2026-09-03 08:08:25.728449024,auth-service,INC-0058,0.07787,0.00201
2026-09-03 08:13:25.728449024,auth-service,INC-0058,0.22519,0.02721
2026-09-03 08:18:25.728449024,auth-service,INC-0058,1.14891,0.01703
2026-09-03 08:23:25.728449024,auth-service,INC-0058,0.45753,0.06259
2026-09-03 08:28:25.728449024,auth-service,INC-0058,1.06257,0.0532
2026-09-03 08:33:25.728449024,auth-service,INC-0058,1.23814,0.03382
2026-09-03 08:38:25.728449024,auth-service,INC-0058,0.05828,0.15421
2026-09-03 08:43:25.728449024,auth-service,INC-0058,1.26311,0.05462
2026-09-03 08:48:25.728449024,auth-service,INC-0058,0.13076,0.03382
2026-09-03 08:53:25.728449024,auth-service,INC-0058,0.06456,0.00108
2026-09-03 08:58:25.728449024,auth-service,INC-0058,0.03384,0.00216
2026-09-03 09:03:25.728449024,auth-service,INC-0058,0.05796,0.00556
2026-09-03 09:08:25.728449024,auth-service,INC-0058,0.10872,0.01394
2026-09-03 09:13:25.728449024,auth-service,INC-0058,0.05616,0.00102
2026-09-04 02:24:04.525296128,notifications,INC-0022,0.11295,0.00984
2026-09-04 02:29:04.525296128,notifications,INC-0022,0.00561,0.00268
2026-09-04 02:34:04.525296128,notifications,INC-0022,0.00494,0.00328
2026-09-04 02:39:04.525296128,notifications,INC-0022,0.03665,0.0096
2026-09-04 02:44:04.525296128,notifications,INC-0022,0.02279,0.01393
2026-09-04 02:49:04.525296128,notifications,INC-0022,0.02037,0.00336
2026-09-04 02:54:04.525296128,notifications,INC-0022,0.00672,0.00116
2026-09-04 02:59:04.525296128,notifications,INC-0022,0.00765,0.00713
2026-09-04 03:04:04.525296128,notifications,INC-0022,0.03769,0.00619
2026-09-04 03:09:04.525296128,notifications,INC-0022,1.27923,0.03591
2026-09-04 03:14:04.525296128,notifications,INC-0022,0.2022,0.04056
2026-09-04 03:19:04.525296128,notifications,INC-0022,0.54234,0.01469
2026-09-04 03:24:04.525296128,notifications,INC-0022,0.11542,0.01868
2026-09-04 03:29:04.525296128,notifications,INC-0022,0.93879,0.04821
2026-09-04 03:34:04.525296128,notifications,INC-0022,2.20049,0.21958
2026-09-04 03:39:04.525296128,notifications,INC-0022,0.56365,0.01426
2026-09-04 03:44:04.525296128,notifications,INC-0022,2.68421,0.05163
2026-09-04 03:49:04.525296128,notifications,INC-0022,0.00619,0.00274
2026-09-04 03:54:04.525296128,notifications,INC-0022,0.12061,0.00896
2026-09-04 03:59:04.525296128,notifications,INC-0022,0.07302,0.00405
2026-09-04 04:04:04.525296128,notifications,INC-0022,0.09022,0.02348
2026-09-04 04:09:04.525296128,notifications,INC-0022,0.20151,0.02438
2026-09-04 04:14:04.525296128,notifications,INC-0022,0.02569,0.01804
2026-09-04 04:19:04.525296128,notifications,INC-0022,0.00463,0.00478
2026-09-04 04:24:04.525296128,notifications,INC-0022,0.07134,0.00069
2026-09-04 04:29:04.525296128,notifications,INC-0022,0.03962,0.0278
2026-09-04 04:34:04.525296128,notifications,INC-0022,0.0336,0.02122
2026-09-04 03:20:15.374134272,billing-worker,INC-0006,0.05307,0.01019
2026-09-04 03:25:15.374134272,billing-worker,INC-0006,0.02348,0.01921
2026-09-04 03:30:15.374134272,billing-worker,INC-0006,0.0173,0.00408
2026-09-04 03:35:15.374134272,billing-worker,INC-0006,0.23891,0.05268
2026-09-04 03:40:15.374134272,billing-worker,INC-0006,2.17965,0.06786
2026-09-04 03:45:15.374134272,billing-worker,INC-0006,1.01024,0.0189
2026-09-04 03:50:15.374134272,billing-worker,INC-0006,3.14321,0.14082
2026-09-04 03:55:15.374134272,billing-worker,INC-0006,0.62255,0.02798
2026-09-04 04:00:15.374134272,billing-worker,INC-0006,0.53015,0.16101
2026-09-04 04:05:15.374134272,billing-worker,INC-0006,0.86628,0.06458
2026-09-04 04:10:15.374134272,billing-worker,INC-0006,1.24152,0.03575
2026-09-04 04:15:15.374134272,billing-worker,INC-0006,0.02274,0.01419
2026-09-04 04:20:15.374134272,billing-worker,INC-0006,0.02982,0.00101
2026-09-04 04:25:15.374134272,billing-worker,INC-0006,0.00329,0.01087
2026-09-04 04:30:15.374134272,billing-worker,INC-0006,0.02853,0.00541
2026-09-04 14:38:47.132614400,search-api,INC-0051,0.01638,0.00141
2026-09-04 14:43:47.132614400,search-api,INC-0051,0.00052,0.01358
2026-09-04 14:48:47.132614400,search-api,INC-0051,0.03138,0.00909
2026-09-04 14:53:47.132614400,search-api,INC-0051,0.00635,0.01585
2026-09-04 14:58:47.132614400,search-api,INC-0051,0.00251,0.01111
2026-09-04 15:03:47.132614400,search-api,INC-0051,0.03141,0.00578
2026-09-04 15:08:47.132614400,search-api,INC-0051,0.18945,0.01588
2026-09-04 15:13:47.132614400,search-api,INC-0051,0.04869,0.06391
2026-09-04 15:18:47.132614400,search-api,INC-0051,3.81991,0.06688
2026-09-04 15:23:47.132614400,search-api,INC-0051,0.24464,0.06063
2026-09-04 15:28:47.132614400,search-api,INC-0051,0.1105,0.0051
2026-09-04 15:33:47.132614400,search-api,INC-0051,0.04103,0.04502
2026-09-04 15:38:47.132614400,search-api,INC-0051,1.04164,0.03239
2026-09-04 15:43:47.132614400,search-api,INC-0051,0.31908,0.06576
2026-09-04 15:48:47.132614400,search-api,INC-0051,0.04589,0.01705
2026-09-04 15:53:47.132614400,search-api,INC-0051,0.07212,0.0077
2026-09-04 15:58:47.132614400,search-api,INC-0051,2e-05,0.00119
2026-09-04 16:03:47.132614400,search-api,INC-0051,0.02829,0.00514
2026-09-04 16:08:47.132614400,search-api,INC-0051,0.02189,0.00253
2026-09-04 16:13:47.132614400,search-api,INC-0051,0.00527,0.0055
2026-09-04 16:18:47.132614400,search-api,INC-0051,0.03302,0.01593
2026-09-04 16:23:47.132614400,search-api,INC-0051,0.11759,0.00119
2026-09-04 16:28:47.132614400,search-api,INC-0051,0.02229,0.0108
2026-09-05 01:45:15.045449472,checkout-api,INC-0041,0.00214,0.00083
2026-09-05 01:50:15.045449472,checkout-api,INC-0041,0.00689,0.00062
2026-09-05 01:55:15.045449472,checkout-api,INC-0041,0.00383,0.00207
2026-09-05 02:00:15.045449472,checkout-api,INC-0041,0.01652,0.02716
2026-09-05 02:05:15.045449472,checkout-api,INC-0041,0.01603,0.00146
2026-09-05 02:10:15.045449472,checkout-api,INC-0041,0.69563,0.00103
2026-09-05 02:15:15.045449472,checkout-api,INC-0041,0.34251,0.24151
2026-09-05 02:20:15.045449472,checkout-api,INC-0041,0.57462,0.01525
2026-09-05 02:25:15.045449472,checkout-api,INC-0041,0.1253,0.01974
2026-09-05 02:30:15.045449472,checkout-api,INC-0041,1.9937,0.06343
2026-09-05 02:35:15.045449472,checkout-api,INC-0041,0.2462,0.02006
2026-09-05 02:40:15.045449472,checkout-api,INC-0041,0.01539,0.01873
2026-09-05 02:45:15.045449472,checkout-api,INC-0041,0.04364,0.13566
2026-09-05 02:50:15.045449472,checkout-api,INC-0041,0.02121,0.00169
2026-09-05 02:55:15.045449472,checkout-api,INC-0041,0.08598,0.00015
2026-09-05 03:00:15.045449472,checkout-api,INC-0041,0.00812,0.00042
2026-09-05 03:05:15.045449472,checkout-api,INC-0041,0.1703,0.00633
2026-09-05 03:10:15.045449472,checkout-api,INC-0041,0.03281,0.0054
2026-09-06 22:15:16.632234496,auth-service,INC-0007,0.17801,0.00456
2026-09-06 22:20:16.632234496,auth-service,INC-0007,0.00024,0.01557
2026-09-06 22:25:16.632234496,auth-service,INC-0007,0.02663,0.00512
2026-09-06 22:30:16.632234496,auth-service,INC-0007,0.04022,0.00293
2026-09-06 22:35:16.632234496,auth-service,INC-0007,0.0145,0.00042
2026-09-06 22:40:16.632234496,auth-service,INC-0007,0.00493,0.02301
2026-09-06 22:45:16.632234496,auth-service,INC-0007,0.06739,0.00432
2026-09-06 22:50:16.632234496,auth-service,INC-0007,0.00765,0.01836
2026-09-06 22:55:16.632234496,auth-service,INC-0007,0.04201,0.00859
2026-09-06 23:00:16.632234496,auth-service,INC-0007,0.05654,0.09134
2026-09-06 23:05:16.632234496,auth-service,INC-0007,1.04171,0.02797
2026-09-06 23:10:16.632234496,auth-service,INC-0007,0.04725,0.00783
2026-09-06 23:15:16.632234496,auth-service,INC-0007,0.17081,0.00044
2026-09-06 23:20:16.632234496,auth-service,INC-0007,0.02389,0.00446
2026-09-06 23:25:16.632234496,auth-service,INC-0007,0.05026,0.00204
2026-09-06 23:30:16.632234496,auth-service,INC-0007,1.42285,0.00015
2026-09-06 23:35:16.632234496,auth-service,INC-0007,0.40983,0.04929
2026-09-06 23:40:16.632234496,auth-service,INC-0007,0.00942,0.02008
2026-09-06 23:45:16.632234496,auth-service,INC-0007,0.04141,0.00627
2026-09-06 23:50:16.632234496,auth-service,INC-0007,0.06126,0.03648
2026-09-06 23:55:16.632234496,auth-service,INC-0007,0.00768,0.0127
2026-09-07 00:00:16.632234496,auth-service,INC-0007,0.00627,0.00928
2026-09-07 00:05:16.632234496,auth-service,INC-0007,0.024,0.00244
2026-09-07 00:10:16.632234496,auth-service,INC-0007,0.0584,0.0036
2026-09-07 00:15:16.632234496,auth-service,INC-0007,0.04643,0.00993
2026-09-07 00:20:16.632234496,auth-service,INC-0007,0.0203,0.00744
2026-09-07 00:25:16.632234496,auth-service,INC-0007,0.10699,0.00507
2026-09-07 15:39:16.996303104,notifications,INC-0027,0.03544,0.01069
2026-09-07 15:44:16.996303104,notifications,INC-0027,0.00367,0.00992
2026-09-07 15:49:16.996303104,notifications,INC-0027,0.08962,0.0068
2026-09-07 15:54:16.996303104,notifications,INC-0027,0.08759,0.00503
2026-09-07 15:59:16.996303104,notifications,INC-0027,0.02067,0.01151
2026-09-07 16:04:16.996303104,notifications,INC-0027,0.02848,0.01557
2026-09-07 16:09:16.996303104,notifications,INC-0027,0.57042,0.11123
2026-09-07 16:14:16.996303104,notifications,INC-0027,0.05635,0.05004
2026-09-07 16:19:16.996303104,notifications,INC-0027,0.57897,0.01262
2026-09-07 16:24:16.996303104,notifications,INC-0027,1.02183,0.01281
2026-09-07 16:29:16.996303104,notifications,INC-0027,0.5806,0.02017
2026-09-07 16:34:16.996303104,notifications,INC-0027,0.04298,0.05528
2026-09-07 16:39:16.996303104,notifications,INC-0027,0.33878,0.03802
2026-09-07 16:44:16.996303104,notifications,INC-0027,0.73615,0.10082
2026-09-07 16:49:16.996303104,notifications,INC-0027,0.0403,0.00442
2026-09-07 16:54:16.996303104,notifications,INC-0027,0.06413,0.01339
2026-09-07 16:59:16.996303104,notifications,INC-0027,0.02416,0.00176
2026-09-07 17:04:16.996303104,notifications,INC-0027,0.02,0.00515
2026-09-07 17:09:16.996303104,notifications,INC-0027,0.0416,0.0087
2026-09-07 17:14:16.996303104,notifications,INC-0027,0.0888,0.00216
2026-09-07 17:19:16.996303104,notifications,INC-0027,0.11315,0.00065
2026-09-08 23:51:20.414101248,checkout-api,INC-0056,0.0037,0.01624
2026-09-08 23:56:20.414101248,checkout-api,INC-0056,0.16227,0.00955
2026-09-09 00:01:20.414101248,checkout-api,INC-0056,0.01852,0.04018
2026-09-09 00:06:20.414101248,checkout-api,INC-0056,0.01777,0.00985
2026-09-09 00:11:20.414101248,checkout-api,INC-0056,0.05402,0.00968
2026-09-09 00:16:20.414101248,checkout-api,INC-0056,0.08647,0.00311
2026-09-09 00:21:20.414101248,checkout-api,INC-0056,0.10566,0.00048
2026-09-09 00:26:20.414101248,checkout-api,INC-0056,0.04211,0.00156
2026-09-09 00:31:20.414101248,checkout-api,INC-0056,1.23807,0.07382
2026-09-09 00:36:20.414101248,checkout-api,INC-0056,3.92296,0.00878
2026-09-09 00:41:20.414101248,checkout-api,INC-0056,1.17349,0.01006
2026-09-09 00:46:20.414101248,checkout-api,INC-0056,0.11799,0.02394
2026-09-09 00:51:20.414101248,checkout-api,INC-0056,0.40743,0.07542
2026-09-09 00:56:20.414101248,checkout-api,INC-0056,0.03389,0.00091
2026-09-09 01:01:20.414101248,checkout-api,INC-0056,0.38495,0.0972
2026-09-09 01:06:20.414101248,checkout-api,INC-0056,0.2776,0.00702
2026-09-09 01:11:20.414101248,checkout-api,INC-0056,0.02929,0.01078
2026-09-09 01:16:20.414101248,checkout-api,INC-0056,0.03227,0.0106
2026-09-09 01:21:20.414101248,checkout-api,INC-0056,0.27613,0.0206
2026-09-09 01:26:20.414101248,checkout-api,INC-0056,0.02934,0.03037
2026-09-09 01:31:20.414101248,checkout-api,INC-0056,7e-05,0.00044
2026-09-09 01:36:20.414101248,checkout-api,INC-0056,0.00339,0.00415
2026-09-09 01:41:20.414101248,checkout-api,INC-0056,0.10225,0.0054
2026-09-09 01:46:20.414101248,checkout-api,INC-0056,0.08333,0.03178
2026-09-09 01:51:20.414101248,checkout-api,INC-0056,0.03658,0.00752
2026-09-09 02:54:54.427219456,search-api,INC-0005,0.33149,0.01361
2026-09-09 02:59:54.427219456,search-api,INC-0005,0.06694,0.0303
2026-09-09 03:04:54.427219456,search-api,INC-0005,0.81908,0.04577
2026-09-09 03:09:54.427219456,search-api,INC-0005,2.87279,0.01952
2026-09-09 03:14:54.427219456,search-api,INC-0005,0.1513,0.04081
2026-09-09 03:19:54.427219456,search-api,INC-0005,0.18586,0.00096
2026-09-09 03:24:54.427219456,search-api,INC-0005,2.36322,0.02649
2026-09-09 03:29:54.427219456,search-api,INC-0005,0.25539,0.08226
2026-09-09 03:34:54.427219456,search-api,INC-0005,0.00117,0.01511
2026-09-09 13:10:57.724461056,search-api,INC-0033,0.08029,0.0078
2026-09-09 13:15:57.724461056,search-api,INC-0033,0.12677,0.01336
2026-09-09 13:20:57.724461056,search-api,INC-0033,0.97939,0.02854
2026-09-09 13:25:57.724461056,search-api,INC-0033,0.89869,0.05047
2026-09-09 13:30:57.724461056,search-api,INC-0033,0.94294,0.14897
2026-09-09 13:35:57.724461056,search-api,INC-0033,0.00982,0.00235
2026-09-09 13:40:57.724461056,search-api,INC-0033,0.41157,0.00704
2026-09-09 13:45:57.724461056,search-api,INC-0033,1.72992,0.09124
2026-09-09 13:50:57.724461056,search-api,INC-0033,0.49315,0.22043
2026-09-09 13:55:57.724461056,search-api,INC-0033,1.24006,0.10911
2026-09-09 14:00:57.724461056,search-api,INC-0033,0.03333,0.00849
2026-09-09 14:05:57.724461056,search-api,INC-0033,0.06059,0.00886
2026-09-09 14:10:57.724461056,search-api,INC-0033,0.02219,0.02058
2026-09-09 21:20:13.092617472,billing-worker,INC-0014,0.06377,0.03245
2026-09-09 21:25:13.092617472,billing-worker,INC-0014,0.07358,0.08609
2026-09-09 21:30:13.092617472,billing-worker,INC-0014,0.98137,0.08959
2026-09-09 21:35:13.092617472,billing-worker,INC-0014,0.31972,0.1138
2026-09-09 21:40:13.092617472,billing-worker,INC-0014,0.39772,0.01083
2026-09-09 21:45:13.092617472,billing-worker,INC-0014,1.48513,0.06052
2026-09-09 21:50:13.092617472,billing-worker,INC-0014,0.0551,0.0037
2026-09-09 21:55:13.092617472,billing-worker,INC-0014,0.62561,0.04556
2026-09-09 22:00:13.092617472,billing-worker,INC-0014,0.1243,0.06742
2026-09-09 22:05:13.092617472,billing-worker,INC-0014,7e-05,0.01165
2026-09-10 13:38:33.562179840,notifications,INC-0039,0.03954,0.02933
2026-09-10 13:43:33.562179840,notifications,INC-0039,0.01148,0.00175
2026-09-10 13:48:33.562179840,notifications,INC-0039,0.05806,0.00382
2026-09-10 13:53:33.562179840,notifications,INC-0039,0.00543,0.00916
2026-09-10 13:58:33.562179840,notifications,INC-0039,0.02809,0.0149
2026-09-10 14:03:33.562179840,notifications,INC-0039,0.07059,0.00401
2026-09-10 14:08:33.562179840,notifications,INC-0039,0.01363,0.01339
2026-09-10 14:13:33.562179840,notifications,INC-0039,0.04952,0.01104
2026-09-10 14:18:33.562179840,notifications,INC-0039,0.03859,0.01262
2026-09-10 14:23:33.562179840,notifications,INC-0039,0.98081,0.00517
2026-09-10 14:28:33.562179840,notifications,INC-0039,0.25899,0.03143
2026-09-10 14:33:33.562179840,notifications,INC-0039,3.3813,0.04627
2026-09-10 14:38:33.562179840,notifications,INC-0039,0.30629,0.0718
2026-09-10 14:43:33.562179840,notifications,INC-0039,0.88907,0.14447
2026-09-10 14:48:33.562179840,notifications,INC-0039,0.23463,0.00881
2026-09-10 14:53:33.562179840,notifications,INC-0039,2.16423,0.0707
2026-09-10 14:58:33.562179840,notifications,INC-0039,0.51262,0.13715
2026-09-10 15:03:33.562179840,notifications,INC-0039,0.19995,0.01675
2026-09-10 15:08:33.562179840,notifications,INC-0039,0.01228,0.00102
2026-09-10 15:13:33.562179840,notifications,INC-0039,0.08526,0.00626
2026-09-10 15:18:33.562179840,notifications,INC-0039,0.02274,0.00252
2026-09-10 15:23:33.562179840,notifications,INC-0039,0.0593,0.00678
2026-09-10 15:28:33.562179840,notifications,INC-0039,0.04233,0.00021
2026-09-10 15:33:33.562179840,notifications,INC-0039,0.00133,0.01237
2026-09-10 15:38:33.562179840,notifications,INC-0039,0.09435,0.00651
2026-09-10 15:43:33.562179840,notifications,INC-0039,0.20641,0.00391
2026-09-10 15:48:33.562179840,notifications,INC-0039,0.02816,0.01374
2026-09-10 20:32:54.437750784,checkout-api,INC-0026,0.07525,0.00123
2026-09-10 20:37:54.437750784,checkout-api,INC-0026,0.03273,0.04016
2026-09-10 20:42:54.437750784,checkout-api,INC-0026,0.01217,0.02205
2026-09-10 20:47:54.437750784,checkout-api,INC-0026,0.07277,0.0283
2026-09-10 20:52:54.437750784,checkout-api,INC-0026,0.10306,0.00575
2026-09-10 20:57:54.437750784,checkout-api,INC-0026,0.20615,0.00053
2026-09-10 21:02:54.437750784,checkout-api,INC-0026,0.02503,0.00253
2026-09-10 21:07:54.437750784,checkout-api,INC-0026,0.06734,0.00324
2026-09-10 21:12:54.437750784,checkout-api,INC-0026,0.01254,0.00514
2026-09-10 21:17:54.437750784,checkout-api,INC-0026,0.17292,0.0008
2026-09-10 21:22:54.437750784,checkout-api,INC-0026,0.71574,0.21923
2026-09-10 21:27:54.437750784,checkout-api,INC-0026,0.23364,0.01032
2026-09-10 21:32:54.437750784,checkout-api,INC-0026,0.50508,0.01774
2026-09-10 21:37:54.437750784,checkout-api,INC-0026,0.05052,0.01376
2026-09-10 21:42:54.437750784,checkout-api,INC-0026,0.27652,0.02758
2026-09-10 21:47:54.437750784,checkout-api,INC-0026,0.53194,0.15983
2026-09-10 21:52:54.437750784,checkout-api,INC-0026,0.15681,0.0003
2026-09-10 21:57:54.437750784,checkout-api,INC-0026,1.69887,0.03703
2026-09-10 22:02:54.437750784,checkout-api,INC-0026,0.00533,0.01193
2026-09-10 22:07:54.437750784,checkout-api,INC-0026,0.04811,0.0013
2026-09-10 22:12:54.437750784,checkout-api,INC-0026,0.0583,0.00108
2026-09-10 22:17:54.437750784,checkout-api,INC-0026,0.12214,0.02806
2026-09-10 22:22:54.437750784,checkout-api,INC-0026,0.06679,0.00423
2026-09-10 22:27:54.437750784,checkout-api,INC-0026,0.07437,0.01181
2026-09-10 22:32:54.437750784,checkout-api,INC-0026,0.01904,0.00318
2026-09-10 22:37:54.437750784,checkout-api,INC-0026,0.01085,0.00565
2026-09-10 22:42:54.437750784,checkout-api,INC-0026,0.02978,0.02057
2026-09-10 22:47:54.437750784,checkout-api,INC-0026,0.0531,0.02889
2026-09-11 01:31:20.508960768,auth-service,INC-0019,0.82926,0.07276
2026-09-11 01:36:20.508960768,auth-service,INC-0019,0.85101,0.01133
2026-09-11 01:41:20.508960768,auth-service,INC-0019,0.0672,0.19462
2026-09-11 01:46:20.508960768,auth-service,INC-0019,0.68203,0.00198
2026-09-11 01:51:20.508960768,auth-service,INC-0019,0.09164,0.24595
2026-09-11 01:56:20.508960768,auth-service,INC-0019,0.48222,0.02403
2026-09-11 02:01:20.508960768,auth-service,INC-0019,0.47307,0.02562
2026-09-11 02:06:20.508960768,auth-service,INC-0019,0.0973,0.07148
2026-09-11 18:31:02.507146496,auth-service,INC-0057,0.06931,0.02874
2026-09-11 18:36:02.507146496,auth-service,INC-0057,0.01018,0.00324
2026-09-11 18:41:02.507146496,auth-service,INC-0057,0.00064,0.00776
2026-09-11 18:46:02.507146496,auth-service,INC-0057,0.14907,0.00294
2026-09-11 18:51:02.507146496,auth-service,INC-0057,0.01517,0.00128
2026-09-11 18:56:02.507146496,auth-service,INC-0057,0.00538,0.00802
2026-09-11 19:01:02.507146496,auth-service,INC-0057,0.05045,0.00934
2026-09-11 19:06:02.507146496,auth-service,INC-0057,0.00744,0.00883
2026-09-11 19:11:02.507146496,auth-service,INC-0057,0.0092,0.04386
2026-09-11 19:16:02.507146496,auth-service,INC-0057,3.3783,0.02291
2026-09-11 19:21:02.507146496,auth-service,INC-0057,0.3929,0.01943
2026-09-11 19:26:02.507146496,auth-service,INC-0057,0.46953,0.04279
2026-09-11 19:31:02.507146496,auth-service,INC-0057,0.30141,0.02136
2026-09-11 19:36:02.507146496,auth-service,INC-0057,0.43671,0.03551
2026-09-11 19:41:02.507146496,auth-service,INC-0057,1.64443,0.00035
2026-09-11 19:46:02.507146496,auth-service,INC-0057,1.31895,0.06928
2026-09-11 19:51:02.507146496,auth-service,INC-0057,0.17598,0.01136
2026-09-11 19:56:02.507146496,auth-service,INC-0057,0.00275,0.02829
2026-09-11 20:01:02.507146496,auth-service,INC-0057,0.09998,0.01375
2026-09-11 20:06:02.507146496,auth-service,INC-0057,0.06711,0.01385
2026-09-11 20:11:02.507146496,auth-service,INC-0057,0.00311,0.0019
2026-09-11 20:16:02.507146496,auth-service,INC-0057,0.1195,0.00477
2026-09-11 20:21:02.507146496,auth-service,INC-0057,0.02487,0.00323
2026-09-11 20:26:02.507146496,auth-service,INC-0057,0.10826,0.00689
2026-09-11 20:31:02.507146496,auth-service,INC-0057,0.09627,0.00107
2026-09-11 20:36:02.507146496,auth-service,INC-0057,0.01005,0.00599
2026-09-11 20:41:02.507146496,auth-service,INC-0057,0.02627,0.02562
2026-09-11 23:35:23.744730880,billing-worker,INC-0031,0.02359,0.00263
2026-09-11 23:40:23.744730880,billing-worker,INC-0031,0.02358,0.00972
2026-09-11 23:45:23.744730880,billing-worker,INC-0031,0.01486,0.00091
2026-09-11 23:50:23.744730880,billing-worker,INC-0031,0.01293,0.00373
2026-09-11 23:55:23.744730880,billing-worker,INC-0031,3.24046,0.07363
2026-09-12 00:00:23.744730880,billing-worker,INC-0031,0.03465,0.0631
2026-09-12 00:05:23.744730880,billing-worker,INC-0031,0.82199,0.12039
2026-09-12 00:10:23.744730880,billing-worker,INC-0031,0.05628,0.03517
2026-09-12 00:15:23.744730880,billing-worker,INC-0031,0.74226,0.06401
2026-09-12 00:20:23.744730880,billing-worker,INC-0031,0.77276,0.01831
2026-09-12 00:25:23.744730880,billing-worker,INC-0031,2.21541,0.11053
2026-09-12 00:30:23.744730880,billing-worker,INC-0031,0.13198,0.15051
2026-09-12 00:35:23.744730880,billing-worker,INC-0031,0.00549,0.00013
2026-09-12 00:40:23.744730880,billing-worker,INC-0031,0.0735,0.00716
2026-09-12 00:45:23.744730880,billing-worker,INC-0031,0.04338,0.00955
2026-09-12 00:50:23.744730880,billing-worker,INC-0031,0.02042,0.00334
2026-09-12 00:55:23.744730880,billing-worker,INC-0031,0.16018,0.00212
2026-09-12 11:04:01.836404224,search-api,INC-0015,0.0513,0.01289
2026-09-12 11:09:01.836404224,search-api,INC-0015,0.09218,0.00108
2026-09-12 11:14:01.836404224,search-api,INC-0015,3.25653,0.02314
2026-09-12 11:19:01.836404224,search-api,INC-0015,0.05075,0.15632
2026-09-12 11:24:01.836404224,search-api,INC-0015,0.34206,0.00609
2026-09-12 11:29:01.836404224,search-api,INC-0015,0.21083,0.07697
2026-09-12 11:34:01.836404224,search-api,INC-0015,0.44986,0.00852
2026-09-12 11:39:01.836404224,search-api,INC-0015,0.11978,0.47156
2026-09-12 11:44:01.836404224,search-api,INC-0015,0.77459,0.03421
2026-09-12 11:49:01.836404224,search-api,INC-0015,0.39934,0.00609
2026-09-12 11:54:01.836404224,search-api,INC-0015,0.00195,0.00125
2026-09-12 11:59:01.836404224,search-api,INC-0015,0.08122,0.01268
2026-09-13 01:55:29.617777408,notifications,INC-0017,0.00507,0.00705
2026-09-13 02:00:29.617777408,notifications,INC-0017,0.04646,0.01451
2026-09-13 02:05:29.617777408,notifications,INC-0017,0.06294,0.00054
2026-09-13 02:10:29.617777408,notifications,INC-0017,0.03018,0.00357
2026-09-13 02:15:29.617777408,notifications,INC-0017,0.00699,0.00811
2026-09-13 02:20:29.617777408,notifications,INC-0017,0.04244,0.01223
2026-09-13 02:25:29.617777408,notifications,INC-0017,0.23936,0.20141
2026-09-13 02:30:29.617777408,notifications,INC-0017,0.0384,0.01739
2026-09-13 02:35:29.617777408,notifications,INC-0017,1.22861,0.04486
2026-09-13 02:40:29.617777408,notifications,INC-0017,2.31561,0.00419
2026-09-13 02:45:29.617777408,notifications,INC-0017,2.05112,0.07146
2026-09-13 02:50:29.617777408,notifications,INC-0017,0.63292,0.02033
2026-09-13 02:55:29.617777408,notifications,INC-0017,0.43475,0.12813
2026-09-13 03:00:29.617777408,notifications,INC-0017,0.25328,0.05481
2026-09-13 03:05:29.617777408,notifications,INC-0017,0.01743,0.0163
2026-09-13 03:10:29.617777408,notifications,INC-0017,0.00959,0.00875
2026-09-13 03:15:29.617777408,notifications,INC-0017,0.08672,0.02342
2026-09-13 03:20:29.617777408,notifications,INC-0017,0.01537,0.01914
2026-09-13 03:25:29.617777408,notifications,INC-0017,0.08358,0.00407
2026-09-13 03:30:29.617777408,notifications,INC-0017,0.08306,0.00219
2026-09-13 03:35:29.617777408,notifications,INC-0017,0.0102,0.00087
2026-09-13 23:25:45.679608832,search-api,INC-0032,0.05946,0.01102
2026-09-13 23:30:45.679608832,search-api,INC-0032,0.00462,0.00167
2026-09-13 23:35:45.679608832,search-api,INC-0032,0.00376,0.0081
2026-09-13 23:40:45.679608832,search-api,INC-0032,0.13387,0.02164
2026-09-13 23:45:45.679608832,search-api,INC-0032,0.03996,0.03512
2026-09-13 23:50:45.679608832,search-api,INC-0032,0.03791,0.01712
2026-09-13 23:55:45.679608832,search-api,INC-0032,0.01305,0.0091
2026-09-14 00:00:45.679608832,search-api,INC-0032,0.01933,0.00337
2026-09-14 00:05:45.679608832,search-api,INC-0032,0.02701,0.00743
2026-09-14 00:10:45.679608832,search-api,INC-0032,0.0164,1e-05
2026-09-14 00:15:45.679608832,search-api,INC-0032,0.8941,0.00841
2026-09-14 00:20:45.679608832,search-api,INC-0032,0.49981,0.00468
